2026-04-15 00:00:00 | SERVER STARTED   | MatPoll is running
Now listening on: http://localhost:5000
Application started. Press Ctrl+C to shut down.
Hosting environment: Production
Content root path: D:\COSEC-demo\MatPoll
The decimal property 'TrnID' is part of a key on entity type 'MatCommTrn'. If the configured precision and scale don't match the column type in the database, this will cause values to be silently truncated if they do not fit in the default precision and scale. Consider using a different property as the key, or make sure that the database column type matches the model configuration and enable decimal rounding warnings using 'SET NUMERIC_ROUNDABORT ON'.
The decimal property 'DeviceID' is part of a key on entity type 'MatDeviceMst'. If the configured precision and scale don't match the column type in the database, this will cause values to be silently truncated if they do not fit in the default precision and scale. Consider using a different property as the key, or make sure that the database column type matches the model configuration and enable decimal rounding warnings using 'SET NUMERIC_ROUNDABORT ON'.
[StallRecovery] Ran at "2026-04-16T11:24:47.4050502+05:30"
[StallRecovery] Ran at "2026-04-16T11:26:47.4403960+05:30"
[StallRecovery] Ran at "2026-04-16T11:28:47.4821873+05:30"
2026-04-16 11:29:08 | LOGIN SUCCESS    | TypeMID=210c0348e116 | Device=Device-100 (100) | 45ms
2026-04-16 11:29:08 | RESTORE called   | TypeMID=210c0348e116 | Rows=0 | 14ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #34","EventTime":"2026-04-16T11:29:08.3826097+05:30"} | 0ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #35","EventTime":"2026-04-16T11:29:08.3842516+05:30"} | 0ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #36","EventTime":"2026-04-16T11:29:08.3861158+05:30"} | 0ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #37","EventTime":"2026-04-16T11:29:08.3884213+05:30"} | 0ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #38","EventTime":"2026-04-16T11:29:08.3904062+05:30"} | 0ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #39","EventTime":"2026-04-16T11:29:08.392081+05:30"} | 0ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #40","EventTime":"2026-04-16T11:29:08.3936469+05:30"} | 0ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #41","EventTime":"2026-04-16T11:29:08.3952739+05:30"} | 0ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #42","EventTime":"2026-04-16T11:29:08.3968821+05:30"} | 0ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #43","EventTime":"2026-04-16T11:29:08.3983961+05:30"} | 0ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #44","EventTime":"2026-04-16T11:29:08.4001119+05:30"} | 0ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #45","EventTime":"2026-04-16T11:29:08.4016871+05:30"} | 0ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #46","EventTime":"2026-04-16T11:29:08.4034815+05:30"} | 0ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #47","EventTime":"2026-04-16T11:29:08.4054035+05:30"} | 0ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #48","EventTime":"2026-04-16T11:29:08.4071483+05:30"} | 0ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #49","EventTime":"2026-04-16T11:29:08.4087406+05:30"} | 0ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #50","EventTime":"2026-04-16T11:29:08.4103743+05:30"} | 0ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #51","EventTime":"2026-04-16T11:29:08.4118775+05:30"} | 0ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #52","EventTime":"2026-04-16T11:29:08.4132908+05:30"} | 0ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #53","EventTime":"2026-04-16T11:29:08.4148737+05:30"} | 0ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #54","EventTime":"2026-04-16T11:29:08.4163772+05:30"} | 0ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #55","EventTime":"2026-04-16T11:29:08.4178938+05:30"} | 0ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #56","EventTime":"2026-04-16T11:29:08.4195567+05:30"} | 0ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #57","EventTime":"2026-04-16T11:29:08.421479+05:30"} | 0ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #58","EventTime":"2026-04-16T11:29:08.4232217+05:30"} | 0ms
2026-04-16 11:29:08 | EVENT RECEIVED   | TypeMID=210c0348e116 | Device=100 | EventData={"TypeMID":"210c0348e116","Message":"Heartbeat #59","EventTime":"2026-04-16T11:29:08.4247363+05:30"} | 0ms
